full_name,email_address,address,country,credit_card_number,is_chargemap_pro_user,invoices_count,paid_invoices_count,current_debt_amount,feedback_count,payment_mean,payment_time_avg,is_fraud
Robert Rodriguez,daniel85@example.org,"2079 Patty Ports Apt. 934
Jackland, KS 87786",Christmas Island,30432576127145,False,16,11,0.0,8,Paypal,11.216024198957207,0
Jamie Wood,qlee@example.com,"403 Anita Ville Suite 562
Kimfort, NY 70167",Syrian Arab Republic,4837651245367199,False,41,48,0.0,4,Card,13.32395526553511,0
Michael Hartman,lloydtom@example.com,"47737 Carter Road
Scottmouth, NM 70145",Namibia,348117082404958,False,34,44,0.0,2,Paypal,1.2396015136319514,0
Philip Bailey,xsmith@example.net,"37467 Daniel Fall Apt. 039
North Caitlin, FL 33527",Nepal,3579380076444406,False,13,47,0.0,8,Paypal,3.374580774744123,0
Sheena Taylor,rwalker@example.com,"7746 Kelli Glens Suite 726
East Jeremiahborough, MO 86928",Hungary,4721293613642678,False,32,33,0.0,6,Paypal,4.093236474916548,0
Kathleen Lee,williebanks@example.com,"32554 Joshua Corners
Mitchellbury, IA 33580",Malaysia,4451658434031,False,12,36,0.0,2,Paypal,4.468230981513072,0
John Baker,david27@example.net,"2488 Howell Station
Leahville, NJ 04327",Central African Republic,378762869448604,False,39,47,0.0,2,Card,5.105477294262321,0
Jordan Porter,brianhamilton@example.com,"809 Frank Manors
North Donald, NE 34155",Croatia,3559396986878792,False,46,35,0.0,1,Paypal,13.065204142694819,0
Andrew Burns,pamela22@example.net,"89105 Johnson Ports Apt. 699
Travishaven, CA 87245",Estonia,4814803361963,False,43,34,0.0,9,Card,5.292895971049579,0
Jason Hodge DDS,middletonjamie@example.com,"91817 Smith Islands
East Leahfurt, MS 36895",Sweden,30189255436425,False,43,33,0.0,2,Card,4.716335697558263,0
Nicholas Malone,annjoyce@example.com,"60092 Sarah Union
Pamelafort, NH 33508",Suriname,213152191604380,False,8,23,0.0,9,Paypal,1.3956789692964664,0
Lisa Gray,sbell@example.com,"0758 Acosta Coves
New Donnaside, FL 57834",Cameroon,38696234810936,False,13,39,0.0,2,Card,10.715591976875174,0
Victoria Fisher,laura37@example.org,"704 Franco Union Suite 087
North Davidview, MH 51224",Christmas Island,5560958391736675,False,37,26,0.0,5,Card,12.954341301989238,0
Brenda Smith,simmonstony@example.org,"1402 Hernandez Causeway Apt. 478
Simmonsport, WI 00742",Senegal,3538029536128899,False,37,33,0.0,1,Card,12.302941324264319,0
Caroline Nunez,gerald13@example.net,"0365 Farrell Views Suite 928
East Brianaport, WA 80815",Mayotte,4779473706617,False,8,38,0.0,9,Card,11.391143566938858,0
Candace Pacheco,sabrinahernandez@example.net,"2492 Moses Drive
Sherrimouth, VT 47314",Cape Verde,4942944217487,False,11,12,0.0,10,Paypal,13.57071597215728,0
Mary Butler,jensencatherine@example.net,"94545 Janet Road
Mahoneybury, CO 80166",Guam,3538121463879576,False,27,46,0.0,1,Card,11.8702017615014,0
Matthew Villa,rmcdonald@example.com,"51686 Kristen Locks
North Stacey, TX 02897",Peru,6011207601283802,False,28,34,0.0,10,Paypal,7.48844512489639,0
Johnathan Patton,richard02@example.net,"USNS Cox
FPO AE 07067",Reunion,213132816098259,False,26,50,0.0,6,Card,7.64481184016939,0
Amber Cruz,valdeztoni@example.com,"3585 Elliott Ports Suite 546
Hoodfort, MT 90349",Lesotho,060434799668,False,43,32,0.0,7,Paypal,1.1552051011055675,0
Cynthia Kennedy,melvinwillis@example.net,"53944 Angela Rest
Meyersville, GA 14892",Libyan Arab Jamahiriya,4830937999554447125,False,22,40,0.0,2,Paypal,9.252460275790696,0
Gary Holmes,nicholasbailey@example.net,"190 Myers Walk Suite 453
Port Kennethburgh, MO 23778",Tonga,4447251446035984,False,37,40,0.0,5,Card,11.128544834440135,0
Brittany Rice,hillholly@example.org,"USS Taylor
FPO AA 82340",Guinea-Bissau,4815510421329843,False,19,14,0.0,5,Card,2.108143014312626,0
Amy Adams,williamscharles@example.org,"69334 Ryan Parkways Apt. 183
Ronaldfurt, MD 40993",Saint Vincent and the Grenadines,6569878745683515,False,45,49,0.0,9,Paypal,11.989913206214878,0
Brian Callahan,seanmills@example.net,"12838 Lamb Shoals Suite 133
Monroestad, WY 45267",Cote d'Ivoire,4900499127477,False,27,22,0.0,10,Paypal,13.834360797238311,0
Dr. Jeffrey Ramirez,robinsongene@example.com,"1455 Eric Estate Apt. 087
Fordmouth, AR 17074",Wallis and Futuna,6596439097326687,False,12,15,0.0,9,Card,6.470338332585798,0
Shannon Jenkins,kristine34@example.org,"79084 Rebecca Springs
Sparksborough, KY 77979",Kiribati,370442060592017,False,40,30,0.0,4,Card,8.613008039809031,0
Pamela Chaney,emorales@example.org,"05714 Wong Flats Suite 598
Butlershire, MI 43639",Saint Barthelemy,4422869371476962862,False,19,34,0.0,5,Card,11.854174278722201,0
Julie Hoffman,kimberlygreen@example.net,"669 Dickerson Villages Apt. 928
South Elizabethmouth, RI 21338",New Caledonia,3518336700198952,False,31,6,0.0,9,Paypal,7.044958734589077,0
Lydia Caldwell,vwade@example.org,"7800 Andrew Heights
Garciaport, MH 80965",Canada,4230438397631467660,False,27,26,0.0,6,Card,1.7525536048651846,0
Barbara Mcdonald,ihurst@example.net,"5664 Robinson Passage Apt. 150
New Kenneth, AL 38590",Lithuania,4183960477263,False,44,20,0.0,9,Card,14.410153953576012,0
Christopher Huff,rojasmichael@example.net,"20442 Zachary Freeway
West Matthew, AK 43000",Chile,4754391260993798,False,30,25,0.0,7,Card,14.980097790158192,0
Taylor Norton,helenpark@example.org,"4133 Mcbride Creek Apt. 352
Holdenland, ME 40304",Cote d'Ivoire,213194725810133,False,40,39,0.0,1,Card,11.620159003358745,0
Melissa Crawford,gwarren@example.com,"5230 Key Rapid
Lake Jameston, UT 72778",Micronesia,3598419672609280,False,20,38,0.0,6,Card,7.454717942816915,0
Alexis Aguilar,kayla96@example.com,"3101 Jones Row
Hannahville, MI 42513",Armenia,4221640326987,False,43,8,0.0,10,Paypal,10.159220683543248,0
Rebecca King,johnmeyers@example.net,"545 Michael Island
Chelseaport, AS 30697",Guam,5424053760040721,False,46,36,0.0,10,Paypal,12.330272949456843,0
Anthony Oconnor,mitchelleric@example.org,"PSC 5596, Box 4722
APO AP 68733",French Southern Territories,4398747340758455,False,17,45,0.0,1,Card,4.026397554445918,0
Michael Russell,markbailey@example.net,"Unit 1542 Box 0907
DPO AE 25454",Macao,4846300182953103,False,29,48,0.0,2,Card,3.0437440963475937,0
Brenda Anderson,jennifer09@example.org,"923 Jasmine Field Apt. 962
Arthurland, WV 20218",Switzerland,4588816351214549900,False,17,11,0.0,9,Paypal,2.779478014632223,0
Robert Wyatt,clarkrobert@example.org,"5435 Barnes Street Apt. 485
Port Timothyview, VI 36429",Guatemala,6011931962973673,False,48,29,0.0,4,Card,5.545078574993062,0
Terri Irwin,fyoung@example.net,"378 Murphy Manor
West Rebecca, MN 16605",Guernsey,6011815825800027,False,34,19,0.0,5,Card,14.772368126553229,0
David Mccarthy,balvarado@example.com,"Unit 4559 Box 5677
DPO AA 73063",Suriname,180016048471476,False,34,31,0.0,2,Card,10.658394254685739,0
Michael Edwards,denise55@example.com,"226 Ashlee Mall
Port Jasontown, MD 80812",Congo,3583909202548542,False,43,22,0.0,6,Paypal,6.30286172953425,0
Randall Payne,bjimenez@example.com,"41985 Burns Square
Millerview, MO 58326",Bulgaria,6587674963555420,False,27,48,0.0,9,Card,12.95128489863831,0
Don Rogers,christianmartin@example.com,"96319 Soto Inlet
North Jason, SC 56177",Cote d'Ivoire,180072861142579,False,22,7,0.0,10,Card,9.91971523939486,0
Phillip Goodman,youngdwayne@example.com,"2505 Jeremy Mews
Annatown, NH 50812",Cook Islands,3593032618163935,False,10,6,0.0,4,Card,10.236079843336231,0
Ryan Gonzales,jenniferjones@example.com,"5848 Hill Island
Grayville, AK 80353",Martinique,6011891289671550,False,49,14,0.0,3,Paypal,2.743425661624059,0
Jeffrey Taylor,melissa58@example.com,"443 Warren Circles
Kathrynstad, VA 93457",Czech Republic,38004412719831,False,27,43,0.0,6,Paypal,11.11828733580058,0
Patricia Holland,fgreen@example.com,"64359 Joseph Mountain Apt. 285
Brittanyville, ND 03792",Uganda,3573271410643223,False,30,12,0.0,1,Card,1.7498256668193068,0
Paul Young,martinann@example.org,"9439 Jason Estate
South Timothymouth, VA 04863",Bahamas,213136779298244,False,25,17,0.0,6,Paypal,6.250506476591372,0
Justin Williams,donna61@example.org,"11380 Melissa Bypass Apt. 983
Dianafurt, MN 10700",Comoros,3554992107313084,False,49,30,0.0,5,Card,14.37345387913563,0
Marie Taylor,chayes@example.com,"4442 Kelley Villages
Jenkinsville, FL 14999",Saint Vincent and the Grenadines,3589892510582664,False,17,48,0.0,1,Paypal,9.350785870227526,0
John Kelley,beverlymatthews@example.com,"2273 Webb Camp
Jeanettefort, MH 73180",Pakistan,213116342318679,False,49,21,0.0,5,Card,10.04268685291327,0
Linda Beltran,kevin78@example.org,"9937 Mary Inlet Suite 591
Garciamouth, IL 05342",French Southern Territories,6011832602418246,False,21,20,0.0,9,Paypal,4.442697447327008,0
Tyler Hansen,amber66@example.org,"554 Roberson Spring
Lake Laurie, HI 78617",Russian Federation,377761161898137,False,46,47,0.0,3,Paypal,14.059151107536353,0
Nicholas Lewis,kristapowell@example.net,"261 Hall Viaduct
West Margaret, MH 21303",Guam,4620760718167780632,False,46,6,0.0,9,Card,10.223887379026298,0
Scott Williams,clawson@example.com,"5155 Jerry Crest Suite 889
West Sabrinaton, UT 93799",Cameroon,2704430307341499,False,7,16,0.0,8,Card,9.221731458913574,0
Shaun Farmer,mcintyrejames@example.com,"3986 Robin Via Suite 762
Lake Ricardoborough, WV 99123",Saint Martin,4871349684948320685,False,22,50,0.0,5,Card,8.96508036107731,0
Katherine Miller,lindseyhayes@example.net,"15058 Dawn Coves
Lake Stephanieville, IN 27061",Antigua and Barbuda,3506234615269113,False,16,23,0.0,3,Paypal,12.3663090883213,0
Kelly Young,kelly68@example.org,"74163 Kellie Estate Suite 542
East Sandy, NH 62639",Cook Islands,3520281039804290,False,35,47,0.0,1,Card,5.298015401468642,0
Jennifer Pena,joshualopez@example.org,"72136 Kendra Stream Apt. 538
Myersside, GA 25153",Monaco,4900556125085179,False,6,41,0.0,10,Card,4.491961363396451,0
David Williams,gcraig@example.org,"197 Lee Drives Apt. 425
East Daniel, NM 97742",Venezuela,4187597188991576,False,21,12,0.0,5,Card,4.214830623350531,0
James Young,jay47@example.net,"PSC 8323, Box 8337
APO AA 97411",Cape Verde,4376578064230860270,False,14,15,0.0,8,Paypal,3.268420617175122,0
Jennifer Acevedo,psanchez@example.org,"27481 Yang Lodge
Michaelfort, ND 12434",Poland,30330546459814,False,26,28,0.0,6,Paypal,4.7660677468003545,0
Sean Smith,shane95@example.net,"08378 Alisha Vista
Craneland, DC 64127",South Africa,4442091048325291,False,22,42,0.0,5,Card,13.480835213088112,0
Jay Frye,uestrada@example.org,"2746 Billy Route
Port Ericaborough, HI 00893",Suriname,36992860981709,False,10,22,0.0,4,Paypal,14.085873510633228,0
Tammy Ball,stanleyjesus@example.org,"94743 Moore Cliff Apt. 911
North Phyllis, KS 56690",Burkina Faso,346260221609335,False,20,47,0.0,1,Paypal,7.931166159252034,0
Zachary Johns,cantrellkaren@example.net,"Unit 0548 Box 7664
DPO AP 96756",Cook Islands,348575364999369,False,11,46,0.0,10,Card,8.534189014626191,0
Marie Schroeder,hubbarddavid@example.com,"508 Miguel Extension Suite 672
Sanchezhaven, MT 70205",Mozambique,2720748891098047,False,16,41,0.0,7,Card,11.28121327379077,0
Deborah Rodgers,michaelflores@example.net,"277 Wilson Court
South Alyssaville, ME 40029",Monaco,213164771466718,False,44,15,0.0,8,Paypal,10.2332869610478,0
Miranda Richardson,patrick86@example.org,"5250 John Villages
Steventown, MO 54775",Somalia,38958883126166,False,28,19,0.0,2,Paypal,4.51990454858652,0
Marissa Webb,haleysnyder@example.net,"9294 Garcia Motorway Suite 670
Lake Joshuaburgh, CT 50125",Malaysia,180002994966974,False,34,26,0.0,8,Card,11.547125989065023,0
Janet Wilson,adamskimberly@example.org,"714 Lloyd Roads
Sharishire, GA 99849",Cocos (Keeling) Islands,4204990356176,False,37,50,0.0,10,Card,10.915999350507976,0
Dana Parrish,michaelwilliams@example.org,"55718 Contreras Ridge
South Ryan, NC 21893",Tokelau,36743312999116,False,11,10,0.0,8,Paypal,1.5134014048188367,0
Nicholas Reeves,gary73@example.org,"49931 Oliver View Apt. 980
South Jamie, UT 66954",Zimbabwe,4822774197851891797,False,30,13,0.0,9,Card,10.597403782681935,0
Kayla Taylor,kyle30@example.com,"683 Lopez Unions Suite 240
Port Alan, MD 43873",American Samoa,213177282927200,False,26,42,0.0,3,Card,12.343765657258167,0
Stephen Flores,mcdanielbrianna@example.org,"34453 Scott Gardens Suite 100
North Ryanside, PW 32415",American Samoa,4010633981789348,False,31,50,0.0,5,Card,14.245981669353984,0
Ryan Fowler,arobertson@example.com,"7434 Scott Key
Thomasbury, IN 12469",Argentina,3539164570497170,False,23,19,0.0,2,Paypal,9.187762251032414,0
Jennifer Knight,margaret19@example.com,"61102 Donaldson Loaf Suite 203
Serranochester, AK 74496",Benin,4747899996501206,False,37,14,0.0,1,Paypal,8.28326742426387,0
Craig Clark,bfranklin@example.net,"9181 Gonzales Well
North Mitchell, MA 57619",Belize,4573145061344281,False,14,14,0.0,5,Paypal,7.267062269997403,0
Brian Henry,lorraine30@example.org,"409 Amy Crescent
South Taylor, NC 27139",Guatemala,2711250788614672,False,29,11,0.0,2,Paypal,3.4522993277969505,0
Scott Pena,batesheather@example.org,"7441 Brooke Oval Suite 687
Andrewville, PW 63936",Angola,30586424406975,False,18,14,0.0,3,Card,14.692856225847581,0
Michael Smith,patrick55@example.com,"3952 Martinez Squares
North Tammy, VA 13681",Dominica,6011162078251602,False,15,32,0.0,1,Paypal,7.010704583160075,0
Tonya Cannon,scruz@example.net,"01791 Hampton Motorway Apt. 604
East Timothy, ME 48593",Saudi Arabia,4836019143745,False,26,47,0.0,8,Card,3.9504185314036464,0
Mindy Huff,andrewgriffin@example.com,"27793 Derek Brooks
South Darlene, SD 65847",Uzbekistan,3566586969145505,False,42,19,0.0,10,Paypal,13.87235258158052,0
Trevor Myers,billy04@example.net,"918 Michele Greens Apt. 520
East Maurice, NH 76743",Serbia,4180128731160120567,False,27,22,0.0,6,Card,9.069010020132916,0
Christian Hebert,lisagutierrez@example.com,"097 Karen Greens
South Cheryl, ID 71212",Anguilla,2253167934624278,False,43,37,0.0,10,Paypal,12.681687534691083,0
Angelica Gregory,bhall@example.com,"463 Figueroa Highway Apt. 004
North Donnashire, PA 86531",Faroe Islands,340524610708164,False,38,6,0.0,4,Paypal,13.231648337311103,0
Dawn Cox,calvinramirez@example.net,"591 Preston Via
East Jameschester, NH 60046",Burundi,3594304696055138,False,46,39,0.0,4,Paypal,4.634927199904762,0
Jesus Burton,danielweber@example.net,"678 Mosley Points Suite 436
Mikemouth, OR 09140",Guinea,371330009037146,False,22,28,0.0,3,Card,2.3313491896010867,0
Shannon Cameron,cmacias@example.org,"707 Clinton Drive
North Kevinmouth, NY 35691",Saint Pierre and Miquelon,4057356709566806,False,40,50,0.0,9,Card,12.763158946840228,0
Melinda Jackson,pateljoan@example.com,"10707 Chad Light Apt. 285
Dunnfort, NE 35303",Jamaica,6011010187391423,False,33,20,0.0,6,Card,11.204759154320712,0
Tonya Brown,lrobertson@example.net,"3072 Debbie Lock
Williamchester, AS 49524",Iceland,4091273078860,False,16,12,0.0,3,Paypal,8.711232528082292,0
Catherine Daniels,zcruz@example.org,"92103 Cody Road
Cobbtown, CA 73720",Solomon Islands,4508219787155,False,38,23,0.0,2,Paypal,2.4886677138261977,0
Jessica Smith,brownmiguel@example.com,"USNS Jacobson
FPO AP 27155",Monaco,3582549787260542,False,41,28,0.0,4,Paypal,6.642943256334137,0
Lance Moreno,james44@example.org,"21502 April Union Suite 526
Port Ian, WA 87385",Burundi,213115308440808,False,10,31,0.0,10,Paypal,1.846663402548483,0
Cathy Robertson,grahamjames@example.com,"4333 Rice Lodge
Jenkinsside, GU 09501",South Georgia and the South Sandwich Islands,4658499139965079945,False,6,15,0.0,2,Paypal,3.48410191300061,0
Joshua Thompson,fmiller@example.com,"238 April Drive Suite 954
East Samuelshire, RI 41638",Belgium,2439098127854678,False,37,41,0.0,10,Card,3.957775559291145,0
Steven Matthews,rvincent@example.org,"555 Roberson Rapids
Myersfurt, CA 41486",Isle of Man,4719978524754463,False,18,38,0.0,6,Paypal,11.98432309898352,0
Danny Roth,bakerryan@example.org,"USNS Nash
FPO AA 49370",Morocco,4504862909725,False,26,33,0.0,2,Paypal,10.444000114411923,0
Richard Vasquez,hernandezadam@example.net,"8547 Christopher Shores
Shannonhaven, ME 12047",Saint Barthelemy,4844891289396,False,50,29,0.0,6,Paypal,2.8202780743233564,0
Betty Kirby,zcohen@example.com,"Unit 6121 Box 7639
DPO AA 45893",Saint Kitts and Nevis,180055803239314,False,13,7,0.0,5,Card,4.434491480129077,0
Jessica Smith,xsanchez@example.net,"5359 Perry Parkways Suite 378
South Katherine, VT 08159",Isle of Man,3560153627736278,False,40,12,0.0,3,Card,5.958989492478645,0
Sarah Wells,emilysanchez@example.com,"485 Charles Prairie Apt. 199
Port Deborahfort, AR 92941",Saint Martin,3506679668939733,False,47,15,0.0,9,Paypal,10.29071807815052,0
Clifford Fitzgerald,quinnchristopher@example.net,"72874 Mueller Via
West Richard, OR 73131",Tokelau,4564262713370811,False,5,26,0.0,9,Paypal,4.960356462722509,0
Charles Thornton MD,bryanttodd@example.com,"256 Ricky Plaza Suite 788
Monicatown, AK 96033",Syrian Arab Republic,4145851560663591990,False,50,36,0.0,1,Paypal,13.482329528962172,0
Ryan Powers,april97@example.com,"9700 Trevino Islands
Vargaschester, MI 55105",Norway,5102634405795404,False,47,32,0.0,5,Card,12.406273379835028,0
Diana Ray,lisa68@example.net,"9967 Alexander Light Apt. 782
Greeneburgh, WI 81310",Mali,4525771868314059,False,39,44,0.0,1,Card,2.7825457658180155,0
Kyle Jenkins,william83@example.com,"5328 Amanda Plaza
West Kendra, NY 79859",Vanuatu,347677339722701,False,23,35,0.0,6,Paypal,1.0566487399374604,0
James Stevens,crystal25@example.com,"754 Steven Stream Suite 135
Torresview, MH 01312",Russian Federation,6599113501353895,False,15,24,0.0,9,Card,3.4110633326361013,0
Anthony Robertson,werneralexis@example.net,"65690 Phillips Roads
Lake David, MD 68014",Northern Mariana Islands,30525709404354,False,32,13,0.0,8,Paypal,8.87684082922486,0
Chelsea Farrell,mcclainmorgan@example.net,"38453 Weaver Flat Apt. 552
Ronaldburgh, KY 95117",Montserrat,36119831117524,False,16,45,0.0,8,Paypal,3.1879861205410114,0
Brenda Christian,paula43@example.org,"20975 Darrell Field
Bryceton, PW 47838",Jordan,581707105903,False,47,46,0.0,8,Card,7.004695524778878,0
Jasmine Murphy,zmarquez@example.org,"3572 Duran Gardens
Stevensmouth, TX 59589",Cuba,4270649410094,False,13,22,0.0,1,Paypal,9.032535254678999,0
Jeremy Finley,victorriggs@example.com,"25610 Donald Views Suite 348
West Kevin, SD 79208",Singapore,574865230639,False,29,32,0.0,6,Card,3.838250426703077,0
Colin Cole,psmith@example.net,"8021 Emily Village
Lake Mirandaberg, NV 43838",Spain,4428683929219,False,5,30,0.0,5,Paypal,8.742234217218387,0
Elizabeth Harris,jenna81@example.net,"82159 Nancy Spurs
Hodgebury, UT 44262",Kiribati,4458498971684,False,34,5,0.0,7,Card,8.439052753011481,0
Scott Lynch,justin01@example.com,"427 Jessica Locks Apt. 713
South Joshua, TN 56404",British Virgin Islands,6011325921646738,False,32,6,0.0,5,Card,7.217997787290737,0
Jennifer Davis,berryalison@example.com,"43433 Andrew Streets Suite 297
Bradleyport, MS 64725",North Macedonia,586218940094,False,48,35,0.0,2,Paypal,3.132386701086028,0
Jason Cooper,edward90@example.com,"522 Benjamin Meadow
Ramosview, ID 88755",Bouvet Island (Bouvetoya),30294088152882,False,36,28,0.0,3,Card,3.276615347963488,0
Steven Richardson,eyang@example.net,"48134 Cruz Causeway
Larrymouth, IL 98342",Chad,348146429129903,False,46,41,0.0,4,Card,1.4747280044910687,0
Jessica Kim,bennettwayne@example.net,"60796 Duncan Key
Maysview, LA 47800",Norway,180021039575947,False,45,12,0.0,5,Card,9.585936745797817,0
Brian Thomas,brandisnow@example.org,"511 Thompson Ferry Suite 728
South Dawnbury, ID 91462",United States Minor Outlying Islands,213129341398303,False,49,39,0.0,5,Paypal,7.356880224859276,0
Gregory Walker,dwolfe@example.com,"7097 Ramirez Station Suite 328
Garciaville, WY 02608",Belgium,4831454485662205,False,24,18,0.0,9,Card,3.3986019034638835,0
