full_name,email_address,address,country,credit_card_number,is_chargemap_pro_user,invoices_count,paid_invoices_count,current_debt_amount,feedback_count,payment_mean,payment_time_avg,is_fraud
John Robinson,dennisgarrett@example.net,"1895 Hansen Gateway
Jenniferstad, CO 90849",France,3597187070306384,False,38,25,0.0,2,Paypal,10.275396138313512,0
Jack Martin,lgonzales@example.org,"PSC 2098, Box 0074
APO AE 69704",Guyana,4299373339468,False,37,41,0.0,5,Card,10.969869718909374,0
Lance Harris,anthony49@example.org,"2886 Miranda Radial Suite 389
Kerrfurt, MI 19620",Hong Kong,4559402282763833,False,50,44,0.0,8,Paypal,11.883158620266794,0
Rachel Ortega,edwardroach@example.com,"1355 Jimmy Walk Suite 245
Garciaborough, KY 01421",Turks and Caicos Islands,379428097578054,False,40,47,0.0,2,Paypal,1.1630967879477472,0
Anna Mullins,dgrant@example.com,"941 Herrera Common Suite 694
Port Amandaberg, CO 25993",Finland,373522571176561,False,46,11,0.0,1,Card,3.0521327220512475,0
Adam Fields,anthonyryan@example.com,"USNV Evans
FPO AP 19882",Cuba,4842823572525128,False,34,14,0.0,4,Card,12.470837687433775,0
Joseph Sanchez,wtaylor@example.org,"PSC 1182, Box 4559
APO AA 05697",Turkey,4940411164548673,False,29,20,0.0,3,Card,5.9067245223005305,0
Lisa Diaz,xhart@example.org,"8892 West Cliff Suite 274
Port Meganmouth, IN 63887",Bangladesh,3559162878946356,False,21,31,0.0,4,Paypal,3.621254553175684,0
Christina Bowen,nkelly@example.net,"1148 Charles Turnpike Apt. 703
Larsonstad, FL 45928",Tajikistan,180056432660284,False,12,16,0.0,2,Card,13.845788166391728,0
Diane Mclaughlin,spencecharles@example.com,"3571 Vanessa Dale Suite 353
New Rachelmouth, VI 93398",French Guiana,4155609284653093420,False,50,48,0.0,6,Paypal,2.7686073550440113,0
Christian Mitchell,adamsivan@example.net,"62248 Tony Radial
Lake Scott, DE 69158",Bangladesh,2285746011481835,False,50,37,0.0,10,Card,5.737432390528259,0
Kyle Smith II,juan38@example.org,"09434 Stacy Lodge Apt. 499
South Mackenzieton, PA 38199",Ukraine,6560348973442363,False,13,38,0.0,4,Card,6.262715391884275,0
Michael Ward,lkennedy@example.org,"869 Courtney Square Apt. 559
North Rebeccamouth, IL 57194",Equatorial Guinea,060417129594,False,33,42,0.0,10,Paypal,12.410086364192605,0
Veronica Sparks,iallen@example.com,"104 Danielle Ways Suite 249
Port Matthew, NH 28647",Monaco,6011577688635524,False,26,34,0.0,5,Card,5.265366231655847,0
Anthony Cooper,robertskyle@example.com,"3962 Tiffany Camp Apt. 429
South Crystal, VT 38222",Syrian Arab Republic,630460596582,False,14,31,0.0,10,Card,11.36266642096211,0
Jesse Stein,hannah83@example.com,"2942 Robert Trail Suite 395
South Jasmin, MA 69726",Sweden,30267997462543,False,15,47,0.0,7,Card,12.125159856154886,0
